"","iteration","proportion","scale","type","err"
"2939",55,0.04,10,"Huber_global",0.0705415617015198
"2940",55,0.04,10,"Huber_distr_dc",0.0689879348203871
"2941",55,0.04,100,"ols_global",3.98127514346959
"2942",55,0.04,100,"Huber_global",0.0701194330258565
"2943",55,0.04,100,"Huber_distr_dc",0.0697087542553166
"2944",55,0.06,1,"ols_global",0.572615720711529
"2945",55,0.06,1,"Huber_global",0.0764231462124274
"2946",55,0.06,1,"Huber_distr_dc",0.0755349079030492
"2947",55,0.06,10,"ols_global",0.710588876763414
"2948",55,0.06,10,"Huber_global",0.103473332289253
"2949",55,0.06,10,"Huber_distr_dc",0.103322861907122
"2950",55,0.06,100,"ols_global",6.01679053974727
"2951",55,0.06,100,"Huber_global",0.0998504313455186
"2952",55,0.06,100,"Huber_distr_dc",0.0972593017528395
"2953",55,0.08,1,"ols_global",0.271135657655485
"2954",55,0.08,1,"Huber_global",0.10700675891476
"2955",55,0.08,1,"Huber_distr_dc",0.107155904610989
"2956",55,0.08,10,"ols_global",0.957376314274427
"2957",55,0.08,10,"Huber_global",0.137298326771898
"2958",55,0.08,10,"Huber_distr_dc",0.136586219756581
"2959",55,0.08,100,"ols_global",8.03193509272448
"2960",55,0.08,100,"Huber_global",0.127965679726995
"2961",55,0.08,100,"Huber_distr_dc",0.124019851401182
"2962",55,0.1,1,"ols_global",0.237837837505791
"2963",55,0.1,1,"Huber_global",0.133820881245381
"2964",55,0.1,1,"Huber_distr_dc",0.133549536078727
"2965",55,0.1,10,"ols_global",1.05966845337679
"2966",55,0.1,10,"Huber_global",0.159571925731371
"2967",55,0.1,10,"Huber_distr_dc",0.159546467862335
"2968",55,0.1,100,"ols_global",10.4088466335151
"2969",55,0.1,100,"Huber_global",0.176521674422268
"2970",55,0.1,100,"Huber_distr_dc",0.17403007861037
"2971",56,0,1,"ols_global",0.216828007879435
"2972",56,0,1,"Huber_global",0.0320360435463356
"2973",56,0,1,"Huber_distr_dc",0.0318471415338412
"2974",56,0,10,"ols_global",0.69739475255371
"2975",56,0,10,"Huber_global",0.0264738329436419
"2976",56,0,10,"Huber_distr_dc",0.0266986933822311
"2977",56,0,100,"ols_global",0.348922679580634
"2978",56,0,100,"Huber_global",0.0274764260425086
"2979",56,0,100,"Huber_distr_dc",0.0273903648034804
"2980",56,0.02,1,"ols_global",0.309221081115625
"2981",56,0.02,1,"Huber_global",0.0319226382559769
"2982",56,0.02,1,"Huber_distr_dc",0.0316620100684418
"2983",56,0.02,10,"ols_global",1.36034366920881
"2984",56,0.02,10,"Huber_global",0.0429676647011061
"2985",56,0.02,10,"Huber_distr_dc",0.0437708685483607
"2986",56,0.02,100,"ols_global",2.02687644605965
"2987",56,0.02,100,"Huber_global",0.0409856165130951
"2988",56,0.02,100,"Huber_distr_dc",0.0404389034422847
"2989",56,0.04,1,"ols_global",0.941886719539971
"2990",56,0.04,1,"Huber_global",0.05936510539818
"2991",56,0.04,1,"Huber_distr_dc",0.0593813274982064
"2992",56,0.04,10,"ols_global",0.653765504684795
"2993",56,0.04,10,"Huber_global",0.0655428648465888
"2994",56,0.04,10,"Huber_distr_dc",0.0645696572588002
"2995",56,0.04,100,"ols_global",4.00387998290353
"2996",56,0.04,100,"Huber_global",0.078130633355702
"2997",56,0.04,100,"Huber_distr_dc",0.0770216347630267
"2998",56,0.06,1,"ols_global",1.24281887450691
"2999",56,0.06,1,"Huber_global",0.0867738671946186
"3000",56,0.06,1,"Huber_distr_dc",0.0866172548760173
"3001",56,0.06,10,"ols_global",0.635844314678706
"3002",56,0.06,10,"Huber_global",0.103598173812939
"3003",56,0.06,10,"Huber_distr_dc",0.1043794406031
"3004",56,0.06,100,"ols_global",6.11246119900309
"3005",56,0.06,100,"Huber_global",0.107763736028157
"3006",56,0.06,100,"Huber_distr_dc",0.105673270833686
"3007",56,0.08,1,"ols_global",0.206883165455037
"3008",56,0.08,1,"Huber_global",0.117401464505096
"3009",56,0.08,1,"Huber_distr_dc",0.117498688371
"3010",56,0.08,10,"ols_global",0.832865609307034
"3011",56,0.08,10,"Huber_global",0.125901315818619
"3012",56,0.08,10,"Huber_distr_dc",0.121483465304039
"3013",56,0.08,100,"ols_global",7.99674761954019
"3014",56,0.08,100,"Huber_global",0.126556054245332
"3015",56,0.08,100,"Huber_distr_dc",0.123940296502748
"3016",56,0.1,1,"ols_global",0.195116201083082
"3017",56,0.1,1,"Huber_global",0.138791101218783
"3018",56,0.1,1,"Huber_distr_dc",0.140062157427434
"3019",56,0.1,10,"ols_global",1.02112294666174
"3020",56,0.1,10,"Huber_global",0.165520869194958
"3021",56,0.1,10,"Huber_distr_dc",0.16260148610983
"3022",56,0.1,100,"ols_global",10.0876442495022
"3023",56,0.1,100,"Huber_global",0.176162603741032
"3024",56,0.1,100,"Huber_distr_dc",0.173620920965409
"3025",57,0,1,"ols_global",0.228967565520328
"3026",57,0,1,"Huber_global",0.028670465718525
"3027",57,0,1,"Huber_distr_dc",0.0285936109473727
"3028",57,0,10,"ols_global",0.188982962393493
"3029",57,0,10,"Huber_global",0.0258949668227209
"3030",57,0,10,"Huber_distr_dc",0.0257767647964381
"3031",57,0,100,"ols_global",0.517896055248972
"3032",57,0,100,"Huber_global",0.0342114378161064
"3033",57,0,100,"Huber_distr_dc",0.0346475667887251
"3034",57,0.02,1,"ols_global",0.268290801804585
"3035",57,0.02,1,"Huber_global",0.0380904204224317
"3036",57,0.02,1,"Huber_distr_dc",0.0382751619815042
"3037",57,0.02,10,"ols_global",0.459342525619114
"3038",57,0.02,10,"Huber_global",0.0462026849491708
"3039",57,0.02,10,"Huber_distr_dc",0.0463390566567956
"3040",57,0.02,100,"ols_global",2.03228660450958
"3041",57,0.02,100,"Huber_global",0.0405511935972168
"3042",57,0.02,100,"Huber_distr_dc",0.0402210859213318
"3043",57,0.04,1,"ols_global",2.84061319576312
"3044",57,0.04,1,"Huber_global",0.0656324514301847
"3045",57,0.04,1,"Huber_distr_dc",0.0658204173136434
"3046",57,0.04,10,"ols_global",0.467751836542731
"3047",57,0.04,10,"Huber_global",0.0712436117319931
"3048",57,0.04,10,"Huber_distr_dc",0.0693338796519608
"3049",57,0.04,100,"ols_global",3.89163798755839
"3050",57,0.04,100,"Huber_global",0.0697616251834869
"3051",57,0.04,100,"Huber_distr_dc",0.0692444433543687
"3052",57,0.06,1,"ols_global",0.343223516193076
"3053",57,0.06,1,"Huber_global",0.0884426777236802
"3054",57,0.06,1,"Huber_distr_dc",0.0877882384865347
"3055",57,0.06,10,"ols_global",0.619756046134402
"3056",57,0.06,10,"Huber_global",0.0962407497330583
"3057",57,0.06,10,"Huber_distr_dc",0.0923501264865882
"3058",57,0.06,100,"ols_global",5.93477459463644
"3059",57,0.06,100,"Huber_global",0.101004161484428
"3060",57,0.06,100,"Huber_distr_dc",0.098710992174441
"3061",57,0.08,1,"ols_global",0.316914414553312
"3062",57,0.08,1,"Huber_global",0.10301666400445
"3063",57,0.08,1,"Huber_distr_dc",0.103317688802371
"3064",57,0.08,10,"ols_global",0.819540935645198
"3065",57,0.08,10,"Huber_global",0.122820755078663
"3066",57,0.08,10,"Huber_distr_dc",0.119864250265516
"3067",57,0.08,100,"ols_global",8.04342526374615
"3068",57,0.08,100,"Huber_global",0.135858631207784
"3069",57,0.08,100,"Huber_distr_dc",0.13356163584707
"3070",57,0.1,1,"ols_global",0.364452408700876
"3071",57,0.1,1,"Huber_global",0.134062015894544
"3072",57,0.1,1,"Huber_distr_dc",0.132979365633895
"3073",57,0.1,10,"ols_global",1.03144038327092
"3074",57,0.1,10,"Huber_global",0.168265028159217
"3075",57,0.1,10,"Huber_distr_dc",0.163898123603332
"3076",57,0.1,100,"ols_global",9.99913489722728
"3077",57,0.1,100,"Huber_global",0.171452724726099
"3078",57,0.1,100,"Huber_distr_dc",0.169919964121562
"3079",58,0,1,"ols_global",0.251988146691274
"3080",58,0,1,"Huber_global",0.0317291950600135
"3081",58,0,1,"Huber_distr_dc",0.0322213757018107
"3082",58,0,10,"ols_global",0.254009016505561
"3083",58,0,10,"Huber_global",0.0307505934834364
"3084",58,0,10,"Huber_distr_dc",0.0309239421873747
"3085",58,0,100,"ols_global",0.374546597467096
"3086",58,0,100,"Huber_global",0.0302399079374845
"3087",58,0,100,"Huber_distr_dc",0.030713950726991
"3088",58,0.02,1,"ols_global",0.295637726818907
"3089",58,0.02,1,"Huber_global",0.036579337463945
"3090",58,0.02,1,"Huber_distr_dc",0.0369571456357028
"3091",58,0.02,10,"ols_global",0.528382580798873
"3092",58,0.02,10,"Huber_global",0.0388241858037756
"3093",58,0.02,10,"Huber_distr_dc",0.03878666990763
"3094",58,0.02,100,"ols_global",2.03561950837663
"3095",58,0.02,100,"Huber_global",0.0381728500363308
"3096",58,0.02,100,"Huber_distr_dc",0.0376854433205264
"3097",58,0.04,1,"ols_global",0.42154276452751
"3098",58,0.04,1,"Huber_global",0.0583233623897361
"3099",58,0.04,1,"Huber_distr_dc",0.0578681360065434
"3100",58,0.04,10,"ols_global",0.537272634533577
"3101",58,0.04,10,"Huber_global",0.0701666335733674
"3102",58,0.04,10,"Huber_distr_dc",0.0703265495580464
"3103",58,0.04,100,"ols_global",4.06540720642313
"3104",58,0.04,100,"Huber_global",0.0633115377796131
"3105",58,0.04,100,"Huber_distr_dc",0.0635086349128679
"3106",58,0.06,1,"ols_global",0.303526881991215
"3107",58,0.06,1,"Huber_global",0.0831287551209416
"3108",58,0.06,1,"Huber_distr_dc",0.0828913548578985
"3109",58,0.06,10,"ols_global",0.731069464814247
"3110",58,0.06,10,"Huber_global",0.0921932065819443
"3111",58,0.06,10,"Huber_distr_dc",0.0899161210485831
"3112",58,0.06,100,"ols_global",5.81029962995889
"3113",58,0.06,100,"Huber_global",0.0955683082885367
"3114",58,0.06,100,"Huber_distr_dc",0.0970698497682645
"3115",58,0.08,1,"ols_global",0.359647207632269
"3116",58,0.08,1,"Huber_global",0.103209964911694
"3117",58,0.08,1,"Huber_distr_dc",0.103474592868941
"3118",58,0.08,10,"ols_global",0.817274846826442
"3119",58,0.08,10,"Huber_global",0.118577583713469
"3120",58,0.08,10,"Huber_distr_dc",0.117294263095003
"3121",58,0.08,100,"ols_global",8.1909898076813
"3122",58,0.08,100,"Huber_global",0.138355226074488
"3123",58,0.08,100,"Huber_distr_dc",0.136355853131663
"3124",58,0.1,1,"ols_global",0.621491126726726
"3125",58,0.1,1,"Huber_global",0.13783445056347
"3126",58,0.1,1,"Huber_distr_dc",0.137727963679011
"3127",58,0.1,10,"ols_global",1.08270213979097
"3128",58,0.1,10,"Huber_global",0.167966698779277
"3129",58,0.1,10,"Huber_distr_dc",0.160939775584349
"3130",58,0.1,100,"ols_global",10.0799625970938
"3131",58,0.1,100,"Huber_global",0.17475985769056
"3132",58,0.1,100,"Huber_distr_dc",0.172161439526664
"3133",59,0,1,"ols_global",0.195873069380992
"3134",59,0,1,"Huber_global",0.0259417042087338
"3135",59,0,1,"Huber_distr_dc",0.025940624280438
"3136",59,0,10,"ols_global",0.182253392835651
"3137",59,0,10,"Huber_global",0.0341306075445087
"3138",59,0,10,"Huber_distr_dc",0.0341896556059649
"3139",59,0,100,"ols_global",0.198883419583477
"3140",59,0,100,"Huber_global",0.0291746185632109
"3141",59,0,100,"Huber_distr_dc",0.0297451234228556
"3142",59,0.02,1,"ols_global",0.28705865251581
"3143",59,0.02,1,"Huber_global",0.0348563483567301
"3144",59,0.02,1,"Huber_distr_dc",0.0346548269231942
"3145",59,0.02,10,"ols_global",0.31602141110538
"3146",59,0.02,10,"Huber_global",0.0385878134634923
"3147",59,0.02,10,"Huber_distr_dc",0.0385841538168075
"3148",59,0.02,100,"ols_global",1.89751293501139
"3149",59,0.02,100,"Huber_global",0.0336193754793021
"3150",59,0.02,100,"Huber_distr_dc",0.0344157960428658
"3151",59,0.04,1,"ols_global",0.207939609158377
"3152",59,0.04,1,"Huber_global",0.0564575976246628
"3153",59,0.04,1,"Huber_distr_dc",0.0567553906378861
"3154",59,0.04,10,"ols_global",0.517346901979638
"3155",59,0.04,10,"Huber_global",0.0654015800411454
"3156",59,0.04,10,"Huber_distr_dc",0.063737690637958
"3157",59,0.04,100,"ols_global",3.92008500249143
"3158",59,0.04,100,"Huber_global",0.0672762133578225
"3159",59,0.04,100,"Huber_distr_dc",0.0658342673239489
"3160",59,0.06,1,"ols_global",0.43221241296396
"3161",59,0.06,1,"Huber_global",0.0793488868592147
"3162",59,0.06,1,"Huber_distr_dc",0.0795512720159359
"3163",59,0.06,10,"ols_global",0.634030211559735
"3164",59,0.06,10,"Huber_global",0.0995311936184409
"3165",59,0.06,10,"Huber_distr_dc",0.0979113167172143
"3166",59,0.06,100,"ols_global",5.98500084758266
"3167",59,0.06,100,"Huber_global",0.0927116479619225
"3168",59,0.06,100,"Huber_distr_dc",0.0916396304367754
"3169",59,0.08,1,"ols_global",0.18078750469509
"3170",59,0.08,1,"Huber_global",0.107131478220531
"3171",59,0.08,1,"Huber_distr_dc",0.107286916146124
"3172",59,0.08,10,"ols_global",0.84461941260125
"3173",59,0.08,10,"Huber_global",0.136910045157862
"3174",59,0.08,10,"Huber_distr_dc",0.134533067022292
"3175",59,0.08,100,"ols_global",8.15717564763236
"3176",59,0.08,100,"Huber_global",0.129967598617788
"3177",59,0.08,100,"Huber_distr_dc",0.128050492136739
"3178",59,0.1,1,"ols_global",0.167120996806158
"3179",59,0.1,1,"Huber_global",0.133380326324242
"3180",59,0.1,1,"Huber_distr_dc",0.133490518770041
"3181",59,0.1,10,"ols_global",0.988945142357261
"3182",59,0.1,10,"Huber_global",0.160946411188681
"3183",59,0.1,10,"Huber_distr_dc",0.159249321204381
"3184",59,0.1,100,"ols_global",9.90378858497704
"3185",59,0.1,100,"Huber_global",0.163676514220976
"3186",59,0.1,100,"Huber_distr_dc",0.159105127438504
"3187",60,0,1,"ols_global",0.50228682153631
"3188",60,0,1,"Huber_global",0.0304065858699361
"3189",60,0,1,"Huber_distr_dc",0.0301881727543004
"3190",60,0,10,"ols_global",0.488551926079825
"3191",60,0,10,"Huber_global",0.0282503723497057
"3192",60,0,10,"Huber_distr_dc",0.0280691175585558
"3193",60,0,100,"ols_global",0.17919837760741
"3194",60,0,100,"Huber_global",0.0308988710885447
"3195",60,0,100,"Huber_distr_dc",0.0306736727832193
"3196",60,0.02,1,"ols_global",0.543847201201042
"3197",60,0.02,1,"Huber_global",0.0402698758050331
"3198",60,0.02,1,"Huber_distr_dc",0.0397633233072635
"3199",60,0.02,10,"ols_global",0.292804009488713
"3200",60,0.02,10,"Huber_global",0.0450387279599497
"3201",60,0.02,10,"Huber_distr_dc",0.0443158655176423
"3202",60,0.02,100,"ols_global",2.74164804538968
"3203",60,0.02,100,"Huber_global",0.0430157185513139
"3204",60,0.02,100,"Huber_distr_dc",0.0430923382628083
"3205",60,0.04,1,"ols_global",0.556010173393684
"3206",60,0.04,1,"Huber_global",0.0605844314334258
"3207",60,0.04,1,"Huber_distr_dc",0.0602301139342862
"3208",60,0.04,10,"ols_global",0.490681449985322
"3209",60,0.04,10,"Huber_global",0.0661858719068876
"3210",60,0.04,10,"Huber_distr_dc",0.0653041962183366
"3211",60,0.04,100,"ols_global",4.18273406472014
"3212",60,0.04,100,"Huber_global",0.0723422632139024
"3213",60,0.04,100,"Huber_distr_dc",0.0713173179253615
"3214",60,0.06,1,"ols_global",0.246003634697545
"3215",60,0.06,1,"Huber_global",0.0920622273525689
"3216",60,0.06,1,"Huber_distr_dc",0.0917691216654013
"3217",60,0.06,10,"ols_global",0.608965711616134
"3218",60,0.06,10,"Huber_global",0.100939787648706
"3219",60,0.06,10,"Huber_distr_dc",0.0980115348471207
"3220",60,0.06,100,"ols_global",5.92235874426744
"3221",60,0.06,100,"Huber_global",0.0951887100735002
"3222",60,0.06,100,"Huber_distr_dc",0.0941619797602383
"3223",60,0.08,1,"ols_global",0.323095384640179
"3224",60,0.08,1,"Huber_global",0.109058916671582
"3225",60,0.08,1,"Huber_distr_dc",0.108055686752058
"3226",60,0.08,10,"ols_global",0.890756553465317
"3227",60,0.08,10,"Huber_global",0.125337744752065
"3228",60,0.08,10,"Huber_distr_dc",0.124557439776829
"3229",60,0.08,100,"ols_global",8.02123828423491
"3230",60,0.08,100,"Huber_global",0.130036162462888
"3231",60,0.08,100,"Huber_distr_dc",0.126672179255415
"3232",60,0.1,1,"ols_global",0.599409877070267
"3233",60,0.1,1,"Huber_global",0.138621662148257
"3234",60,0.1,1,"Huber_distr_dc",0.138667781558851
"3235",60,0.1,10,"ols_global",1.26698991298317
"3236",60,0.1,10,"Huber_global",0.17630526778249
"3237",60,0.1,10,"Huber_distr_dc",0.175278587360978
"3238",60,0.1,100,"ols_global",9.90782133316118
"3239",60,0.1,100,"Huber_global",0.171612664681268
"3240",60,0.1,100,"Huber_distr_dc",0.169142766892222
"3241",61,0,1,"ols_global",0.338419735873386
"3242",61,0,1,"Huber_global",0.0344565650315623
"3243",61,0,1,"Huber_distr_dc",0.0346902078377413
"3244",61,0,10,"ols_global",0.19090912528433
"3245",61,0,10,"Huber_global",0.0315680352091146
"3246",61,0,10,"Huber_distr_dc",0.0322783376742076
"3247",61,0,100,"ols_global",0.184178819423639
"3248",61,0,100,"Huber_global",0.0281411044305048
"3249",61,0,100,"Huber_distr_dc",0.0282761169356303
"3250",61,0.02,1,"ols_global",0.182705984724142
"3251",61,0.02,1,"Huber_global",0.0368159835704405
"3252",61,0.02,1,"Huber_distr_dc",0.0366897621561253
"3253",61,0.02,10,"ols_global",0.412652891957346
"3254",61,0.02,10,"Huber_global",0.0418723920074156
"3255",61,0.02,10,"Huber_distr_dc",0.0417536599015457
"3256",61,0.02,100,"ols_global",2.04971892365593
"3257",61,0.02,100,"Huber_global",0.042926474008876
"3258",61,0.02,100,"Huber_distr_dc",0.0421966037046037
"3259",61,0.04,1,"ols_global",0.200740122160124
"3260",61,0.04,1,"Huber_global",0.0634759841344638
"3261",61,0.04,1,"Huber_distr_dc",0.0634352236687302
"3262",61,0.04,10,"ols_global",0.473424233379268
"3263",61,0.04,10,"Huber_global",0.0641198502344395
"3264",61,0.04,10,"Huber_distr_dc",0.0630055366844204
"3265",61,0.04,100,"ols_global",4.37136623804296
"3266",61,0.04,100,"Huber_global",0.064916911350038
"3267",61,0.04,100,"Huber_distr_dc",0.0646353290547526
"3268",61,0.06,1,"ols_global",0.485802547309886
"3269",61,0.06,1,"Huber_global",0.0818283432242793
"3270",61,0.06,1,"Huber_distr_dc",0.0827307156995006
"3271",61,0.06,10,"ols_global",0.604572484153525
"3272",61,0.06,10,"Huber_global",0.099289022626496
"3273",61,0.06,10,"Huber_distr_dc",0.0999480111361448
"3274",61,0.06,100,"ols_global",6.01244902539799
"3275",61,0.06,100,"Huber_global",0.0950360504280976
"3276",61,0.06,100,"Huber_distr_dc",0.0927944310686977
"3277",61,0.08,1,"ols_global",0.565006506051226
"3278",61,0.08,1,"Huber_global",0.110612042892237
"3279",61,0.08,1,"Huber_distr_dc",0.110289128988741
"3280",61,0.08,10,"ols_global",0.869019887699804
"3281",61,0.08,10,"Huber_global",0.14000304709953
"3282",61,0.08,10,"Huber_distr_dc",0.140639112401545
"3283",61,0.08,100,"ols_global",8.01670059694596
"3284",61,0.08,100,"Huber_global",0.134059008961204
"3285",61,0.08,100,"Huber_distr_dc",0.135144240889899
"3286",61,0.1,1,"ols_global",0.298992082456791
"3287",61,0.1,1,"Huber_global",0.131323305369908
"3288",61,0.1,1,"Huber_distr_dc",0.131370387342555
"3289",61,0.1,10,"ols_global",1.1172157904539
"3290",61,0.1,10,"Huber_global",0.169980217413152
"3291",61,0.1,10,"Huber_distr_dc",0.172768928361877
"3292",61,0.1,100,"ols_global",9.84618945000384
"3293",61,0.1,100,"Huber_global",0.167978910410283
"3294",61,0.1,100,"Huber_distr_dc",0.170717061949734
"3295",62,0,1,"ols_global",0.193255081485688
"3296",62,0,1,"Huber_global",0.0260012139242721
"3297",62,0,1,"Huber_distr_dc",0.0260756219131755
"3298",62,0,10,"ols_global",0.260129863607943
"3299",62,0,10,"Huber_global",0.0306665979139395
"3300",62,0,10,"Huber_distr_dc",0.0317824084716482
"3301",62,0,100,"ols_global",0.197642089390245
"3302",62,0,100,"Huber_global",0.0280217608875653
"3303",62,0,100,"Huber_distr_dc",0.0283924380497899
"3304",62,0.02,1,"ols_global",0.197161324715869
"3305",62,0.02,1,"Huber_global",0.0436362606854679
"3306",62,0.02,1,"Huber_distr_dc",0.0433512138075714
"3307",62,0.02,10,"ols_global",0.38027383278016
"3308",62,0.02,10,"Huber_global",0.0406693083693599
"3309",62,0.02,10,"Huber_distr_dc",0.0397394137397833
"3310",62,0.02,100,"ols_global",2.12698317011029
"3311",62,0.02,100,"Huber_global",0.0412504948551612
"3312",62,0.02,100,"Huber_distr_dc",0.0412967831450192
"3313",62,0.04,1,"ols_global",0.236533075252521
"3314",62,0.04,1,"Huber_global",0.0641964808735145
"3315",62,0.04,1,"Huber_distr_dc",0.0642424936734187
"3316",62,0.04,10,"ols_global",0.425878847606176
"3317",62,0.04,10,"Huber_global",0.0578328414376313
"3318",62,0.04,10,"Huber_distr_dc",0.0564253997521068
"3319",62,0.04,100,"ols_global",4.14734753306332
"3320",62,0.04,100,"Huber_global",0.0645402667950548
"3321",62,0.04,100,"Huber_distr_dc",0.0645465813073382
"3322",62,0.06,1,"ols_global",0.353583719930509
"3323",62,0.06,1,"Huber_global",0.0797581600850679
"3324",62,0.06,1,"Huber_distr_dc",0.0795245364825715
"3325",62,0.06,10,"ols_global",0.823949981888896
"3326",62,0.06,10,"Huber_global",0.0982813180071198
"3327",62,0.06,10,"Huber_distr_dc",0.0953200108122241
"3328",62,0.06,100,"ols_global",6.24161340815611
"3329",62,0.06,100,"Huber_global",0.101079230064894
"3330",62,0.06,100,"Huber_distr_dc",0.0991238488626302
